k,time,x,y,yaw
427,21.415206909179688,-50.4906768798828,26.0965614318848,1.5618773850494336
428,21.46607518196106,-50.4888000488281,26.2972812652588,1.5625172633145803
429,21.514408826828003,-50.4860038757324,26.5989227294922,1.562745622560878
430,21.56492853164673,-50.4839019775391,26.8499317169189,1.5632784479609851
431,21.615444660186768,-50.4818992614746,27.1010856628418,1.5637609455882011
432,21.66542387008667,-50.4799423217773,27.3521366119385,1.564283829711811
433,21.715850830078125,-50.4781303405762,27.6032733917236,1.5646002709840867
434,21.76509976387024,-50.475830078125,27.9546337127686,1.5648427858705645
435,21.81453776359558,-50.4739570617676,28.2563514709473,1.565340371809854
436,21.866342306137085,-50.4733848571777,28.3570575714111,1.56569837126543
437,21.91548466682434,-50.4733848571777,28.3570575714111,1.5661952859073405
438,21.965073108673096,-50.4706840515137,28.8594074249268,1.5663302399757992
439,22.017439126968384,-50.4683685302734,29.3615989685059,1.5667613286420086
440,22.065382480621338,-50.4683685302734,29.3615989685059,1.5667613286420086
441,22.11465048789978,-50.4673233032227,29.612699508667,1.5671812840658983
442,22.164896249771118,-50.4657783508301,30.0145416259766,1.5673502919513038
443,22.21540904045105,-50.4647369384766,30.3154354095459,1.5675836206834748
444,22.265586853027344,-50.4643936157227,30.4159145355225,1.5678135752898006
445,22.316045999526978,-50.4637298583984,30.6168689727783,1.5678065807007255
446,22.365524768829346,-50.4626617431641,30.9682292938232,1.5680288636729804
447,22.41482400894165,-50.4619331359863,31.2689781188965,1.568101022411679
448,22.465368509292603,-50.461597442627,31.3692626953125,1.5682014166484504
449,22.515863180160522,-50.4609527587891,31.6199855804443,1.5684581768213788
450,22.5665545463562,-50.4603500366211,31.8705558776855,1.5684833811978434
451,22.615911722183228,-50.459774017334,32.1213912963867,1.5686496081024008
452,22.666137218475342,-50.4592552185059,32.3722763061523,1.5687684637063493
453,22.715217351913452,-50.4586563110352,32.6234169006348,1.5687684637063493
454,22.76661729812622,-50.4582138061523,32.8742294311523,1.5688353930924523
455,22.81524682044983,-50.457576751709,33.2254295349121,1.5689655416897539
456,22.86530876159668,-50.457405090332,33.3757438659668,1.5689967338840103
457,22.915088891983032,-50.4570007324219,33.6264266967773,1.5691140701889883
458,22.965800523757935,-50.4564056396484,33.9774284362793,1.5691439943524725
459,23.01539921760559,-50.455940246582,34.2784004211426,1.5692287954376853
460,23.06657600402832,-50.4557876586914,34.4287986755371,1.5692212097848215
461,23.115436553955078,-50.4554252624512,34.6796646118164,1.569370324200557
462,23.165778398513794,-50.4549865722656,34.9805755615234,1.5694389369725372
463,23.216784477233887,-50.4546585083008,35.2812576293945,1.5695702651226755
464,23.2661612033844,-50.4543952941895,35.5819931030273,1.5692857980843127
465,23.31502890586853,-50.4544334411621,35.6320571899414,1.5664925805365957
466,23.364959955215454,-50.4544219970703,35.9826507568359,1.565289988997043
467,23.41695523262024,-50.4533843994141,36.2833137512207,1.5613899386072778
468,23.465887546539307,-50.4530334472656,36.3833427429199,1.5531637910331428
469,23.515038013458252,-50.451587677002,36.6333465576172,1.5390451927998372
470,23.56747794151306,-50.4487190246582,36.8826141357422,1.5338392059506447
471,23.616498947143555,-50.4443778991699,37.0818061828613,1.5176931352055394
472,23.665685653686523,-50.4379348754883,37.280876159668,1.5053841043696967
473,23.71559500694275,-50.4270858764648,37.5291748046875,1.4895767658343024
474,23.764861822128296,-50.4053382873535,37.8763694763184,1.4689437676836108
475,23.815388202667236,-50.3852729797363,38.12353515625,1.4511383080453684
476,23.865793466567993,-50.3606948852539,38.3703956604004,1.4282451471520081
477,23.91753053665161,-50.3317680358887,38.6165351867676,1.4054501003449806
478,23.966188430786133,-50.2980651855469,38.8622131347656,1.3881523597127876
479,24.015084505081177,-50.243465423584,39.2039184570313,1.3746801198345195
480,24.0654559135437,-50.2169075012207,39.349723815918,1.3426905531603062
481,24.116174936294556,-50.1681900024414,39.591911315918,1.3153932724957713
482,24.16513681411743,-50.0903167724609,39.9294128417969,1.3067724542775006
483,24.21481466293335,-50.0278930664063,40.1695327758789,1.2816813197609425
484,24.26587724685669,-49.9880142211914,40.313060760498,1.2602202082367937
485,24.315823554992676,-49.9029235839844,40.5985298156738,1.2473773225298341
486,24.36614680290222,-49.7939453125,40.9293174743652,1.2192202683728683
487,24.414971828460693,-49.7098503112793,41.1643218994141,1.201815820854363
488,24.465189218521118,-49.6573829650879,41.3047103881836,1.180930748471468
489,24.515762329101562,-49.5854225158691,41.4909286499023,1.157092136337276
490,24.565693855285645,-49.4921913146973,41.7217826843262,1.157092136337276
491,24.616727113723755,-49.3536796569824,42.0420799255371,1.1308537062626431
492,24.666548013687134,-49.1853446960449,42.4034652709961,1.1000188694882125
493,24.715059995651245,-49.1853446960449,42.4034652709961,1.0959620511400476
494,24.765625953674316,-49.0060424804688,42.7591819763184,1.0679595043014207
495,24.816249132156372,-48.9116477966309,42.935115814209,1.0538079212969702
496,24.86478352546692,-48.839054107666,43.0662651062012,1.0301619239698674
497,24.915444374084473,-48.715202331543,43.2832260131836,1.026565760758334
498,24.966954469680786,-48.4833755493164,43.6678047180176,0.9933481566652198
499,25.016015768051147,-48.4029998779297,43.794376373291,0.9833964498301595
500,25.06539511680603,-48.3486061096191,43.8783226013184,0.9620318357895584
501,25.114991903305054,-48.2100105285645,44.0867118835449,0.9457762424413739
502,25.164772748947144,-48.0392036437988,44.3342132568359,0.9430980879887907
503,25.214659452438354,-47.8644371032715,44.5788230895996,0.9217892907512008
504,25.265904188156128,-47.7458000183105,44.7402954101563,0.9076871103144343
505,25.317535400390625,-47.5952949523926,44.9403991699219,0.9050839010175985
506,25.36800265312195,-47.4418258666992,45.138484954834,0.8801232982824645
507,25.415308713912964,-47.2231864929199,45.4121742248535,0.8709965172059905
508,25.46400260925293,-47.0638313293457,45.6047782897949,0.847818530792379
509,25.516438007354736,-46.966926574707,45.7190475463867,0.844459745809122
510,25.568292140960693,-46.8025512695313,45.9073333740234,0.8122363200292502
511,25.615237951278687,-46.5671997070313,46.1663703918457,0.8058976293171664
512,25.66571807861328,-46.3958625793457,46.3480682373047,0.7814171980014936
513,25.71545958518982,-46.3958625793457,46.3480682373047,0.7777902979955659
514,25.76646399497986,-46.2218399047852,46.5266647338867,0.7408663004176891
515,25.815397262573242,-45.9369430541992,46.8056602478027,0.7335183965384134
516,25.86533260345459,-45.6059532165527,47.1093063354492,0.7094952078236428
517,25.915646076202393,-45.53076171875,47.1753425598145,0.6922487499444188
518,25.967076778411865,-45.3791007995605,47.3060874938965,0.6770702016970956
519,26.016860246658325,-45.1105003356934,47.5307350158691,0.6710927253881098
520,26.065242290496826,-44.8378524780273,47.7496566772461,0.647786064590826
521,26.11700701713562,-44.8378524780273,47.7496566772461,0.6412473721883172
522,26.166264533996582,-44.3988151550293,48.0807876586914,0.61327784511097
523,26.215198516845703,-44.3176651000977,48.1393432617188,0.6072811683017649
524,26.265852212905884,-44.1954460144043,48.2262802124023,0.5838285129784159
525,26.315687894821167,-43.9490013122559,48.3966255187988,0.5772786248478284
526,26.36583709716797,-43.7825927734375,48.507381439209,0.5645243436891795
527,26.414995193481445,-43.4881324768066,48.6959953308105,0.5415254065231199
528,26.465701818466187,-43.3606796264648,48.7747611999512,0.5207351459231021
